estar,desc
"[""好""]",上周预订了这周一从厦门到深圳的机票，原本要坐动车的，没想到海南航空的机票含税才270元，实在是便宜，免去了我坐动车4个小时的时间。第一次坐海南航空，服务还行。
"[""很差""]",开飞机的级别越大越牛气，不差钱，超能说假话，自私精明，有些搭公交去上班估计是抠门。空姐搭出租车也讲价。多坐些航班，让他们累成狗，加速短命。去面试过个小职位，当场问是否认识海航的员工，不明白着走后门吗！海航也玩假招聘！明年海口普及发行一卡通，你们还会送钱给海航吗？
"[""很差""]",海航经常晚点，还不提前通知延误，等到起飞时间，大家去登机口询问才说延误，问延误多长时间说不知道，还建议不要改签。。也是人才了。。
"[""很差""]",海航飞机经常晚点，还不前通知延误，等着到起飞时间，大家到登机口去问，才说延误，工作人员也不知道延误多久，只说不建议改签。。。也是个人才
"[""很好""]",没怎么坐过飞机，相比之下，海南航空的服务还是不错的。
"[""好""]",比较大的航空公司，大飞机也比较多，经常能乘坐333，价格也比较便宜，就是晚点是常态，那天如果海航不晚点了那一定是意外！服务一般般毛孩行吧！
"[""很好""]",海南航空飞下来感觉还不错，比较满意的是准点率和价格了。海航的往返机票价格挺优惠的，能拿到特价机票对我这种穷学生来说也是省了一点银子。当然价格低，海航的服务质量还不错。餐食就是那样把，米饭和面条不怎么好吃。每个座位给的MINI PAD有游戏和视频可以娱乐，里面有奇怪的短片，电源开关也不受旅客控制。航班准点率还不错，不用担心延误和晚点。希望以后也能如此哈
"[""好""]",机票价格挺便宜的，其他配套也就一般，做过几次还没碰到晚点的
"[""好""]",飞机：3星。还是老款的737。设备太旧，看着像是80年代的飞机。去海口时坐的是长安航空，回上海坐的是新华航空。
"[""很差""]","烂到死的航空公司!!!去海南旅游,是跟团一起去的..旅行社定的这家航空公司..."
"[""还行""]",不敢恭维海航的航班
"[""好""]",海南去的多了，海航也自然会常坐 。
"[""好""]",周围好多朋友都在这儿上班
"[""很好""]",第一次来的海南的时候，选的海航的机票。感觉还不错啦，可能座的时间有点长了。心里有点恶心，估计空气不是很流畅，能改善下就好了。
"[""差""]",服务还好 
"[""好""]",海南航空坐的次数不多，几年前飞海南的时候就是坐它的，那一次吓得个慌呀，几次离心让我对这个航空留下深刻印象。最近一次乘坐是今年，整体服务不错，而且听说海南的里程是长期的，不知道是否真的，还没考究。
"[""好""]",做的是有海口飞往北京的来回都2000多呢，机上的服务还可以，但是就是不想吃，都晕的想吐了。总之还是很好的了。呵呵
"[""好""]",海航机上空少很多，占比重可能算比较大的了。常在北方坐海航的机会不多，来海南才坐了次海航~~
"[""好""]",前几年从武汉飞海口美兰，票价折后不到五百，貌似飞的是海航的波音737-800吧
"[""还行""]",这次从上海到海南坐的是海南航空的。感觉设备还是不错的。可以看电影。饮料有椰子汁。飞机餐当然是没有什么可以特别期待的。
"[""很好""]","去海南都是往返海航的班机，去的时候，不错不错真不错！去的时候是HU7182,回来就是HU7181，比较经济，比较小，只有一个通道。当然出差就不一样了，a340大飞机，还有电视，400人呢，电视还可以选比较新的电影，这好看一个多就到了，很好，海航的面条还是很受欢迎的，味道比南航的饭强多了。"
"[""好""]",以前也坐过很多其他航空公司的航班，但是上周第一次坐了海南航空公司的航班，让你我有了一种别样的体会，那天的天气状况并不好，一度担心会晚点，但是并没有，而且到达北京的时候还提前了十分钟左右，在一个是服务，态度真的都很好，主动帮忙搬运，整理行李，帮忙逗小孩子。
"[""好""]",怎么说呢，对海航还是很有感情的~哈，在那里实习过。总之坐海航的飞机感觉很舒服，可能也是我没坐过很多的原因吧，反正我觉得很舒服，空乘也很好，有一个空姐在过了2个星期以后又跟我们在飞机上见面了，结果迎面来一句又见面了。瞬间佩服死海航的空姐。。。
[],"海航的机票一般都是很便宜的,每次乘他们的飞机,感觉服务还行,就是飞机旧了,到处都是声音,怕怕~~~~,只有飞北京的航班是新的飞机."
[],机票比较便宜，但是好像飞机真的不怎么样
[],买的特价机票，位子很差，座位间的距离实在太小，一动不动的从三亚回到上海。中间挤得饭也吃不下。
[],从上海出发坐的是海航.
[],海航的波音飞机平稳性还是不错的！
[],只有一次去海南旅游时做了海航的飞机，因为本人有知音卡和明珠卡，所以一般都是坐国航和南航的，而且这两个公司的航线已经覆盖了中国的所有航线。给人的感觉是海航比较小气，飞机上的饭不多，而且不太好吃，可能是只有越大才能越好吧。
[],大学期间都是乘坐海航的飞机，机票经常可以买到很低的折扣票。我是金鹏会员，跟其他航空公司的相比，我更喜欢海航，因为不管买几折的机票都可以累积里程。有些航空公司五折以上机票才累积，我用我的累计里程换过一张从海口到深圳的机票，很不错，只付机建燃油费。以后还是会经常乘坐海航飞机的~~~
[],往返都是海航的班机，去的时候，不错不错真不错！地方挺大的，环境挺好的，有2个通道，每个座位上面都有小电视，空中小姐长得都很漂亮，服务也很周到！让我实在很满意呢！去的时候是HU7382，回来的时候是HU7181，位子一下就小了很多，只有一个通道，想去厕所都要排队半天呢！
[],某人粉有本事呀 搞到的飞机票等于打了3折
"[""好""]",【Shenzhen Airlines】
"[""很好""]",没广告，我得出结论，如座位上的小布巾没有广告证明航空公司实力强，广告越多，越穷。16:40的航班休息一会后，有米饭，饮料有牛奶，还有酸奶，水果，干果，咸菜，还有辣酱，品种很多，都快赶上川航。
"[""很差""]",负星！！ 深圳航空太垃圾！飞机故障等了三个多小时，证明技术有问题！智商有问题！一辈子黑名单！有智商的人都不会再选乘！发十次都不能解我的气！
"[""好""]",来去的飞机餐都是那种很下饭的配菜，茄子肉末饭、耗油牛肉饭。。。
"[""很好""]",最近深航伙食有改善～默默要了一勺辣椒酱
"[""很差""]",简直一分都不想给！！！！晚点一个小时，上车后到达机场还要盘旋半小时，以至于九点半的车到深圳已经是十二点！！！！！！！！！！所有地铁公交都停运了！！！！！！！！！！！！下次出行打死也不坐了！！！！！而且托运行李我的衣服还掉了一件！！！！！！！！！！！！！！
"[""很差""]",打算国庆节坐飞机去旅游的，在携程网上买的票。定好票之后发生了意外导致脚扭伤了，问客服可否申请轮椅服务。谁知道被告知要在订票的同时要提出申请的，我靠，这个都有得提前知道会发生意外的吗？很不合理的要求。总之是不在订票的时候申请一切都是神话。客服发给我的解释说机下轮椅在起飞前24小时提出申请。我已提前48小时了，说啥话呢？简直是前后矛盾的说法。想起那句话一切解释权归XXX公司。运用的相当好。总之，最后告诉你一句到时候去机场现场申请为准。第一次坐深圳航空公司的飞机，就得到如此对待，我也是醉了。回程在其他航空公司提前申请轮椅服务成功了。相比深圳航空公司实在是太烂了。没下次！
"[""好""]",深圳航空
"[""好""]",最近从深圳去北京，来回都是搭深航。那次在机场的候机闸口是最远的那个，走了好远。登机时间很准确，但起飞时间还是延误了约半个小时，还不算太离谱。飞机上的餐也算还行，不难吃，当天吃的是豬肉拌饭，加上韩式拌酱，味道还可以，但附的海带小菜比较硬，西瓜，龟苓膏和面包都还可以。机上服务人员态度友好，不过动作比较粗鲁些，把一个饭盒撞掉地上了，刚好掉在旁边，喷得到处都是，搭机头一次遇到这种意外状况。
"[""一般""]",去云南旅游坐得是深航的航班，客机320。经济舱位置都比较窄，三个一排。都说空乘服务很热情，但是估计是常年飞来飞去空乘男女都疲劳了，说话表情僵硬得跟复读机似的一排排走过去叮嘱乘客系好安全带和关机。中途倒饮料也没有很热情，每人一小杯肯定不够喝，想再要一杯就说没了！如果后面再要一杯茶水什么的，女乘务态度还好些，男乘务就表现出不太耐烦。坐在后面的乘客无意中看见航班的乘务员在工作室坐在那吃吃喝喝、谈笑风生。不是说乘务不能在飞机上吃东西，而是服务态度不怎么好，跟完成任务似的倒饮料，后面也很少询问添加，自顾自的坐在休息室吃东西，好像不太合适！飞机到达目的地出舱的时候，女乘务还会在出舱口跟乘客说感谢、再见，男乘务压根就不说。航空一直是一个注重服务的行业，不注重服务而是自己坐在那吃，也每个笑脸。初次乘坐深航感觉就很一般，这样也许下次会考虑换个其他航空公司。
